i7-4500@1.8GHz;pc1;4cpu-i7;0.1;stine;1;0:18.65;
i7-4500@1.8GHz;pc1;4cpu-i7;0.1;stine;4;0:18.64;
i7-4500@1.8GHz;pc1;4cpu-i7;0.1;stine;3;0:18.64;
i7-4500@1.8GHz;pc1;4cpu-i7;0.1;stine;2;0:18.04;
i7-4500@1.8GHz;pc1;4cpu-i7;0.1;stine;4;0:18.23;
i7-4500@1.8GHz;pc1;4cpu-i7;0.1;stine;3;0:18.33;
i7-4500@1.8GHz;pc1;4cpu-i7;0.1;stine;1;0:18.45;
i7-4500@1.8GHz;pc1;4cpu-i7;0.1;stine;3;0:17.65;
i7-4500@1.8GHz;pc1;4cpu-i7;0.1;stine;2;0:17.85;
i7-4500@1.8GHz;pc1;4cpu-i7;0.1;stine;1;0:18.04;
i7-4500@1.8GHz;pc1;4cpu-i7;0.1;stine;4;0:18.04;
i7-4500@1.8GHz;pc1;4cpu-i7;0.1;stine;1;0:18.47;
i7-4500@1.8GHz;pc1;4cpu-i7;0.1;stine;2;0:18.56;
i7-4500@1.8GHz;pc1;4cpu-i7;0.1;stine;3;0:18.65;
i7-4500@1.8GHz;pc1;4cpu-i7;0.1;stine;4;0:18.75;
i7-4500@1.8GHz;pc1;4cpu-i7;0.1;stine;3;0:18.14;
i7-4500@1.8GHz;pc1;4cpu-i7;0.1;stine;4;0:18.23;
i7-4500@1.8GHz;pc1;4cpu-i7;0.1;stine;1;0:18.55;
i7-4500@1.8GHz;pc1;4cpu-i7;0.1;stine;2;0:18.55;
i7-4500@1.8GHz;pc1;4cpu-i7;0.1;stine;1;0:19.16;
i7-4500@1.8GHz;pc1;4cpu-i7;0.1;stine;4;0:19.16;
i7-4500@1.8GHz;pc1;4cpu-i7;0.1;stine;2;0:19.18;
i7-4500@1.8GHz;pc1;4cpu-i7;0.1;stine;3;0:19.36;
i7-4500@1.8GHz;pc1;4cpu-i7;0.1;stine;2;0:17.96;
i7-4500@1.8GHz;pc1;4cpu-i7;0.1;stine;4;0:18.05;
i7-4500@1.8GHz;pc1;4cpu-i7;0.1;stine;1;0:18.27;
i7-4500@1.8GHz;pc1;4cpu-i7;0.1;stine;3;0:18.35;
i7-4500@1.8GHz;pc1;4cpu-i7;0.1;stine;4;0:17.45;
i7-4500@1.8GHz;pc1;4cpu-i7;0.1;stine;3;0:17.95;
i7-4500@1.8GHz;pc1;4cpu-i7;0.1;stine;2;0:18.07;
i7-4500@1.8GHz;pc1;4cpu-i7;0.1;stine;1;0:18.07;
i7-4500@1.8GHz;pc1;4cpu-i7;0.1;stine;4;0:17.94;
i7-4500@1.8GHz;pc1;4cpu-i7;0.1;stine;3;0:18.34;
i7-4500@1.8GHz;pc1;4cpu-i7;0.1;stine;1;0:18.46;
i7-4500@1.8GHz;pc1;4cpu-i7;0.1;stine;2;0:18.75;
i7-4500@1.8GHz;pc1;4cpu-i7;0.1;stine;1;0:17.88;
i7-4500@1.8GHz;pc1;4cpu-i7;0.1;stine;4;0:17.90;
i7-4500@1.8GHz;pc1;4cpu-i7;0.1;stine;3;0:18.04;
i7-4500@1.8GHz;pc1;4cpu-i7;0.1;stine;2;0:18.04;
i7-4500@1.8GHz;pc1;4cpu-i7;0.1;stine;4;0:18.53;
i7-4500@1.8GHz;pc1;4cpu-i7;0.1;stine;2;0:18.53;
i7-4500@1.8GHz;pc1;4cpu-i7;0.1;stine;1;0:18.52;
i7-4500@1.8GHz;pc1;4cpu-i7;0.1;stine;3;0:18.52;
i7-4500@1.8GHz;pc1;4cpu-i7;0.1;stine;3;0:18.97;
i7-4500@1.8GHz;pc1;4cpu-i7;0.1;stine;4;0:19.06;
i7-4500@1.8GHz;pc1;4cpu-i7;0.1;stine;2;0:19.08;
i7-4500@1.8GHz;pc1;4cpu-i7;0.1;stine;1;0:19.18;
i7-4500@1.8GHz;pc1;4cpu-i7;0.2;stine;4;0:06.98;
i7-4500@1.8GHz;pc1;4cpu-i7;0.2;stine;3;0:07.07;
i7-4500@1.8GHz;pc1;4cpu-i7;0.2;stine;2;0:07.31;
i7-4500@1.8GHz;pc1;4cpu-i7;0.2;stine;1;0:07.31;
i7-4500@1.8GHz;pc1;4cpu-i7;0.2;stine;2;0:07.33;
i7-4500@1.8GHz;pc1;4cpu-i7;0.2;stine;1;0:07.53;
i7-4500@1.8GHz;pc1;4cpu-i7;0.2;stine;4;0:07.53;
i7-4500@1.8GHz;pc1;4cpu-i7;0.2;stine;3;0:07.53;
i7-4500@1.8GHz;pc1;4cpu-i7;0.2;stine;2;0:06.26;
i7-4500@1.8GHz;pc1;4cpu-i7;0.2;stine;4;0:06.42;
i7-4500@1.8GHz;pc1;4cpu-i7;0.2;stine;3;0:06.55;
i7-4500@1.8GHz;pc1;4cpu-i7;0.2;stine;1;0:06.65;
i7-4500@1.8GHz;pc1;4cpu-i7;0.2;stine;1;0:06.05;
i7-4500@1.8GHz;pc1;4cpu-i7;0.2;stine;4;0:06.05;
i7-4500@1.8GHz;pc1;4cpu-i7;0.2;stine;3;0:06.24;
i7-4500@1.8GHz;pc1;4cpu-i7;0.2;stine;2;0:06.26;
i7-4500@1.8GHz;pc1;4cpu-i7;0.2;stine;4;0:06.56;
i7-4500@1.8GHz;pc1;4cpu-i7;0.2;stine;3;0:06.76;
i7-4500@1.8GHz;pc1;4cpu-i7;0.2;stine;2;0:06.87;
i7-4500@1.8GHz;pc1;4cpu-i7;0.2;stine;1;0:06.87;
i7-4500@1.8GHz;pc1;4cpu-i7;0.2;stine;3;0:06.35;
i7-4500@1.8GHz;pc1;4cpu-i7;0.2;stine;4;0:06.43;
i7-4500@1.8GHz;pc1;4cpu-i7;0.2;stine;1;0:06.57;
i7-4500@1.8GHz;pc1;4cpu-i7;0.2;stine;2;0:06.66;
i7-4500@1.8GHz;pc1;4cpu-i7;0.2;stine;3;0:06.85;
i7-4500@1.8GHz;pc1;4cpu-i7;0.2;stine;1;0:06.85;
i7-4500@1.8GHz;pc1;4cpu-i7;0.2;stine;4;0:06.85;
i7-4500@1.8GHz;pc1;4cpu-i7;0.2;stine;2;0:06.95;
i7-4500@1.8GHz;pc1;4cpu-i7;0.2;stine;4;0:06.24;
i7-4500@1.8GHz;pc1;4cpu-i7;0.2;stine;1;0:06.28;
i7-4500@1.8GHz;pc1;4cpu-i7;0.2;stine;3;0:06.56;
i7-4500@1.8GHz;pc1;4cpu-i7;0.2;stine;2;0:06.76;
i7-4500@1.8GHz;pc1;4cpu-i7;0.2;stine;4;0:06.54;
i7-4500@1.8GHz;pc1;4cpu-i7;0.2;stine;3;0:06.66;
i7-4500@1.8GHz;pc1;4cpu-i7;0.2;stine;1;0:06.96;
i7-4500@1.8GHz;pc1;4cpu-i7;0.2;stine;2;0:06.96;
i7-4500@1.8GHz;pc1;4cpu-i7;0.2;stine;4;0:06.81;
i7-4500@1.8GHz;pc1;4cpu-i7;0.2;stine;3;0:06.81;
i7-4500@1.8GHz;pc1;4cpu-i7;0.2;stine;2;0:06.93;
i7-4500@1.8GHz;pc1;4cpu-i7;0.2;stine;1;0:06.93;
i7-4500@1.8GHz;pc1;4cpu-i7;0.2;stine;3;0:06.40;
i7-4500@1.8GHz;pc1;4cpu-i7;0.2;stine;1;0:06.52;
i7-4500@1.8GHz;pc1;4cpu-i7;0.2;stine;2;0:06.60;
i7-4500@1.8GHz;pc1;4cpu-i7;0.2;stine;4;0:06.59;
i7-4500@1.8GHz;pc1;4cpu-i7;0.2;stine;3;0:06.46;
i7-4500@1.8GHz;pc1;4cpu-i7;0.2;stine;2;0:06.59;
i7-4500@1.8GHz;pc1;4cpu-i7;0.2;stine;1;0:06.59;
i7-4500@1.8GHz;pc1;4cpu-i7;0.2;stine;4;0:06.75;
i7-4500@1.8GHz;pc1;4cpu-i7;0.2;stine;3;0:06.81;
i7-4500@1.8GHz;pc1;4cpu-i7;0.2;stine;1;0:06.92;
i7-4500@1.8GHz;pc1;4cpu-i7;0.2;stine;2;0:06.92;
i7-4500@1.8GHz;pc1;4cpu-i7;0.2;stine;4;0:06.92;
i7-4500@1.8GHz;pc1;4cpu-i7;0.2;stine;4;0:06.44;
i7-4500@1.8GHz;pc1;4cpu-i7;0.2;stine;2;0:06.44;
i7-4500@1.8GHz;pc1;4cpu-i7;0.2;stine;1;0:06.46;
i7-4500@1.8GHz;pc1;4cpu-i7;0.2;stine;3;0:06.53;
i7-4500@1.8GHz;pc1;4cpu-i7;0.2;stine;2;0:06.55;
i7-4500@1.8GHz;pc1;4cpu-i7;0.2;stine;1;0:06.65;
i7-4500@1.8GHz;pc1;4cpu-i7;0.2;stine;4;0:06.62;
i7-4500@1.8GHz;pc1;4cpu-i7;0.2;stine;3;0:06.64;
i7-4500@1.8GHz;pc1;4cpu-i7;0.2;stine;2;0:06.57;
i7-4500@1.8GHz;pc1;4cpu-i7;0.2;stine;3;0:06.65;
i7-4500@1.8GHz;pc1;4cpu-i7;0.2;stine;4;0:06.76;
i7-4500@1.8GHz;pc1;4cpu-i7;0.2;stine;1;0:06.86;
i7-4500@1.8GHz;pc1;4cpu-i7;0.2;stine;1;0:07.19;
i7-4500@1.8GHz;pc1;4cpu-i7;0.2;stine;2;0:07.19;
i7-4500@1.8GHz;pc1;4cpu-i7;0.2;stine;4;0:07.19;
i7-4500@1.8GHz;pc1;4cpu-i7;0.2;stine;3;0:07.27;
i7-4500@1.8GHz;pc1;4cpu-i7;0.2;stine;4;0:06.15;
i7-4500@1.8GHz;pc1;4cpu-i7;0.2;stine;1;0:06.28;
i7-4500@1.8GHz;pc1;4cpu-i7;0.2;stine;2;0:06.65;
i7-4500@1.8GHz;pc1;4cpu-i7;0.2;stine;3;0:06.65;
i7-4500@1.8GHz;pc1;4cpu-i7;0.2;stine;1;0:06.65;
i7-4500@1.8GHz;pc1;4cpu-i7;0.2;stine;4;0:07.02;
i7-4500@1.8GHz;pc1;4cpu-i7;0.2;stine;2;0:07.02;
i7-4500@1.8GHz;pc1;4cpu-i7;0.2;stine;3;0:07.10;
i7-4500@1.8GHz;pc1;4cpu-i7;0.2;stine;1;0:06.46;
i7-4500@1.8GHz;pc1;4cpu-i7;0.2;stine;3;0:06.52;
i7-4500@1.8GHz;pc1;4cpu-i7;0.2;stine;4;0:06.73;
i7-4500@1.8GHz;pc1;4cpu-i7;0.2;stine;2;0:06.73;
i7-4500@1.8GHz;pc1;4cpu-i7;0.2;stine;1;0:06.57;
i7-4500@1.8GHz;pc1;4cpu-i7;0.2;stine;3;0:06.57;
i7-4500@1.8GHz;pc1;4cpu-i7;0.2;stine;4;0:06.64;
i7-4500@1.8GHz;pc1;4cpu-i7;0.2;stine;2;0:06.67;
i7-4500@1.8GHz;pc1;4cpu-i7;0.2;stine;3;0:06.55;
i7-4500@1.8GHz;pc1;4cpu-i7;0.2;stine;2;0:06.66;
i7-4500@1.8GHz;pc1;4cpu-i7;0.2;stine;4;0:06.75;
i7-4500@1.8GHz;pc1;4cpu-i7;0.2;stine;1;0:06.86;
i7-4500@1.8GHz;pc1;4cpu-i7;0.2;stine;2;0:06.35;
i7-4500@1.8GHz;pc1;4cpu-i7;0.2;stine;3;0:06.35;
i7-4500@1.8GHz;pc1;4cpu-i7;0.2;stine;4;0:06.55;
i7-4500@1.8GHz;pc1;4cpu-i7;0.2;stine;1;0:06.59;
i7-4500@1.8GHz;pc1;4cpu-i7;0.2;stine;3;0:06.64;
i7-4500@1.8GHz;pc1;4cpu-i7;0.2;stine;1;0:06.75;
i7-4500@1.8GHz;pc1;4cpu-i7;0.2;stine;2;0:06.74;
i7-4500@1.8GHz;pc1;4cpu-i7;0.2;stine;4;0:06.74;
i7-4500@1.8GHz;pc1;4cpu-i7;0.2;stine;3;0:06.74;
i7-4500@1.8GHz;pc1;4cpu-i7;0.2;stine;4;0:06.81;
i7-4500@1.8GHz;pc1;4cpu-i7;0.2;stine;2;0:06.84;
i7-4500@1.8GHz;pc1;4cpu-i7;0.2;stine;1;0:06.96;
i7-4500@1.8GHz;pc1;4cpu-i7;0.2;stine;4;0:06.04;
i7-4500@1.8GHz;pc1;4cpu-i7;0.2;stine;1;0:06.04;
i7-4500@1.8GHz;pc1;4cpu-i7;0.2;stine;3;0:06.59;
i7-4500@1.8GHz;pc1;4cpu-i7;0.2;stine;2;0:06.73;
i7-4500@1.8GHz;pc1;4cpu-i7;0.2;stine;3;0:06.27;
i7-4500@1.8GHz;pc1;4cpu-i7;0.2;stine;1;0:06.38;
i7-4500@1.8GHz;pc1;4cpu-i7;0.2;stine;4;0:06.54;
i7-4500@1.8GHz;pc1;4cpu-i7;0.2;stine;2;0:06.77;
i7-4500@1.8GHz;pc1;4cpu-i7;0.2;stine;2;0:06.56;
i7-4500@1.8GHz;pc1;4cpu-i7;0.2;stine;1;0:06.64;
i7-4500@1.8GHz;pc1;4cpu-i7;0.2;stine;4;0:06.64;
i7-4500@1.8GHz;pc1;4cpu-i7;0.2;stine;3;0:06.34;
i7-4500@1.8GHz;pc1;4cpu-i7;0.2;stine;4;0:06.41;
i7-4500@1.8GHz;pc1;4cpu-i7;0.2;stine;2;0:06.53;
i7-4500@1.8GHz;pc1;4cpu-i7;0.2;stine;3;0:06.62;
i7-4500@1.8GHz;pc1;4cpu-i7;0.2;stine;1;0:06.73;
i7-4500@1.8GHz;pc1;4cpu-i7;0.2;stine;4;0:06.53;
i7-4500@1.8GHz;pc1;4cpu-i7;0.2;stine;2;0:06.64;
i7-4500@1.8GHz;pc1;4cpu-i7;0.2;stine;3;0:06.65;
i7-4500@1.8GHz;pc1;4cpu-i7;0.2;stine;1;0:06.66;
i7-4500@1.8GHz;pc1;4cpu-i7;0.3;stine;4;0:04.41;
i7-4500@1.8GHz;pc1;4cpu-i7;0.3;stine;3;0:04.52;
i7-4500@1.8GHz;pc1;4cpu-i7;0.3;stine;2;0:04.54;
i7-4500@1.8GHz;pc1;4cpu-i7;0.3;stine;1;0:04.63;
i7-4500@1.8GHz;pc1;4cpu-i7;0.3;stine;2;0:04.75;
i7-4500@1.8GHz;pc1;4cpu-i7;0.3;stine;3;0:04.76;
i7-4500@1.8GHz;pc1;4cpu-i7;0.3;stine;1;0:04.76;
i7-4500@1.8GHz;pc1;4cpu-i7;0.3;stine;4;0:04.76;
i7-4500@1.8GHz;pc1;4cpu-i7;0.3;stine;4;0:04.08;
i7-4500@1.8GHz;pc1;4cpu-i7;0.3;stine;1;0:04.08;
i7-4500@1.8GHz;pc1;4cpu-i7;0.3;stine;2;0:04.14;
i7-4500@1.8GHz;pc1;4cpu-i7;0.3;stine;3;0:04.15;
i7-4500@1.8GHz;pc1;4cpu-i7;0.3;stine;4;0:04.08;
i7-4500@1.8GHz;pc1;4cpu-i7;0.3;stine;3;0:04.13;
i7-4500@1.8GHz;pc1;4cpu-i7;0.3;stine;1;0:04.25;
i7-4500@1.8GHz;pc1;4cpu-i7;0.3;stine;2;0:04.25;
i7-4500@1.8GHz;pc1;4cpu-i7;0.3;stine;4;0:03.91;
i7-4500@1.8GHz;pc1;4cpu-i7;0.3;stine;3;0:04.02;
i7-4500@1.8GHz;pc1;4cpu-i7;0.3;stine;2;0:04.04;
i7-4500@1.8GHz;pc1;4cpu-i7;0.3;stine;1;0:04.12;
i7-4500@1.8GHz;pc1;4cpu-i7;0.3;stine;3;0:04.21;
i7-4500@1.8GHz;pc1;4cpu-i7;0.3;stine;1;0:04.21;
i7-4500@1.8GHz;pc1;4cpu-i7;0.3;stine;2;0:04.21;
i7-4500@1.8GHz;pc1;4cpu-i7;0.3;stine;4;0:04.24;
i7-4500@1.8GHz;pc1;4cpu-i7;0.3;stine;2;0:04.05;
i7-4500@1.8GHz;pc1;4cpu-i7;0.3;stine;4;0:04.03;
i7-4500@1.8GHz;pc1;4cpu-i7;0.3;stine;3;0:04.13;
i7-4500@1.8GHz;pc1;4cpu-i7;0.3;stine;1;0:04.16;
i7-4500@1.8GHz;pc1;4cpu-i7;0.3;stine;1;0:04.06;
i7-4500@1.8GHz;pc1;4cpu-i7;0.3;stine;4;0:04.06;
i7-4500@1.8GHz;pc1;4cpu-i7;0.3;stine;3;0:04.16;
i7-4500@1.8GHz;pc1;4cpu-i7;0.3;stine;2;0:04.18;
i7-4500@1.8GHz;pc1;4cpu-i7;0.3;stine;2;0:04.12;
i7-4500@1.8GHz;pc1;4cpu-i7;0.3;stine;4;0:04.12;
i7-4500@1.8GHz;pc1;4cpu-i7;0.3;stine;3;0:04.12;
i7-4500@1.8GHz;pc1;4cpu-i7;0.3;stine;1;0:04.22;
i7-4500@1.8GHz;pc1;4cpu-i7;0.3;stine;4;0:04.06;
i7-4500@1.8GHz;pc1;4cpu-i7;0.3;stine;3;0:04.10;
i7-4500@1.8GHz;pc1;4cpu-i7;0.3;stine;2;0:04.10;
i7-4500@1.8GHz;pc1;4cpu-i7;0.3;stine;1;0:04.10;
i7-4500@1.8GHz;pc1;4cpu-i7;0.3;stine;4;0:04.13;
i7-4500@1.8GHz;pc1;4cpu-i7;0.3;stine;2;0:04.16;
i7-4500@1.8GHz;pc1;4cpu-i7;0.3;stine;3;0:04.16;
i7-4500@1.8GHz;pc1;4cpu-i7;0.3;stine;1;0:04.16;
i7-4500@1.8GHz;pc1;4cpu-i7;0.3;stine;2;0:04.23;
i7-4500@1.8GHz;pc1;4cpu-i7;0.3;stine;3;0:04.23;
i7-4500@1.8GHz;pc1;4cpu-i7;0.3;stine;4;0:04.31;
i7-4500@1.8GHz;pc1;4cpu-i7;0.3;stine;1;0:04.35;
i7-4500@1.8GHz;pc1;4cpu-i7;0.3;stine;2;0:04.04;
i7-4500@1.8GHz;pc1;4cpu-i7;0.3;stine;3;0:04.05;
i7-4500@1.8GHz;pc1;4cpu-i7;0.3;stine;1;0:04.15;
i7-4500@1.8GHz;pc1;4cpu-i7;0.3;stine;4;0:04.14;
i7-4500@1.8GHz;pc1;4cpu-i7;0.3;stine;2;0:04.06;
i7-4500@1.8GHz;pc1;4cpu-i7;0.3;stine;3;0:04.07;
i7-4500@1.8GHz;pc1;4cpu-i7;0.3;stine;1;0:04.14;
i7-4500@1.8GHz;pc1;4cpu-i7;0.3;stine;4;0:04.14;
i7-4500@1.8GHz;pc1;4cpu-i7;0.3;stine;1;0:04.07;
i7-4500@1.8GHz;pc1;4cpu-i7;0.3;stine;2;0:04.14;
i7-4500@1.8GHz;pc1;4cpu-i7;0.3;stine;4;0:04.15;
i7-4500@1.8GHz;pc1;4cpu-i7;0.3;stine;3;0:04.15;
i7-4500@1.8GHz;pc1;4cpu-i7;0.3;stine;2;0:03.95;
i7-4500@1.8GHz;pc1;4cpu-i7;0.3;stine;3;0:04.04;
i7-4500@1.8GHz;pc1;4cpu-i7;0.3;stine;1;0:04.07;
i7-4500@1.8GHz;pc1;4cpu-i7;0.3;stine;4;0:04.12;
i7-4500@1.8GHz;pc1;4cpu-i7;0.3;stine;2;0:04.16;
i7-4500@1.8GHz;pc1;4cpu-i7;0.3;stine;1;0:04.16;
i7-4500@1.8GHz;pc1;4cpu-i7;0.3;stine;4;0:04.16;
i7-4500@1.8GHz;pc1;4cpu-i7;0.3;stine;3;0:04.16;
i7-4500@1.8GHz;pc1;4cpu-i7;0.3;stine;1;0:04.06;
i7-4500@1.8GHz;pc1;4cpu-i7;0.3;stine;3;0:04.06;
i7-4500@1.8GHz;pc1;4cpu-i7;0.3;stine;2;0:04.17;
i7-4500@1.8GHz;pc1;4cpu-i7;0.3;stine;4;0:04.24;
i7-4500@1.8GHz;pc1;4cpu-i7;0.3;stine;1;0:04.07;
i7-4500@1.8GHz;pc1;4cpu-i7;0.3;stine;3;0:04.06;
i7-4500@1.8GHz;pc1;4cpu-i7;0.3;stine;2;0:04.15;
i7-4500@1.8GHz;pc1;4cpu-i7;0.3;stine;4;0:04.15;
i7-4500@1.8GHz;pc1;4cpu-i7;0.3;stine;4;0:03.96;
i7-4500@1.8GHz;pc1;4cpu-i7;0.3;stine;1;0:04.06;
i7-4500@1.8GHz;pc1;4cpu-i7;0.3;stine;2;0:04.05;
i7-4500@1.8GHz;pc1;4cpu-i7;0.3;stine;3;0:04.05;
i7-4500@1.8GHz;pc1;4cpu-i7;0.3;stine;4;0:04.04;
i7-4500@1.8GHz;pc1;4cpu-i7;0.3;stine;1;0:04.04;
i7-4500@1.8GHz;pc1;4cpu-i7;0.3;stine;3;0:04.07;
i7-4500@1.8GHz;pc1;4cpu-i7;0.3;stine;2;0:04.07;
i7-4500@1.8GHz;pc1;4cpu-i7;0.3;stine;2;0:04.12;
i7-4500@1.8GHz;pc1;4cpu-i7;0.3;stine;4;0:04.11;
i7-4500@1.8GHz;pc1;4cpu-i7;0.3;stine;1;0:04.16;
i7-4500@1.8GHz;pc1;4cpu-i7;0.3;stine;3;0:04.16;
i7-4500@1.8GHz;pc1;4cpu-i7;0.3;stine;4;0:04.03;
i7-4500@1.8GHz;pc1;4cpu-i7;0.3;stine;1;0:04.06;
i7-4500@1.8GHz;pc1;4cpu-i7;0.3;stine;2;0:04.06;
i7-4500@1.8GHz;pc1;4cpu-i7;0.3;stine;3;0:04.14;
i7-4500@1.8GHz;pc1;4cpu-i7;0.3;stine;4;0:04.15;
i7-4500@1.8GHz;pc1;4cpu-i7;0.3;stine;3;0:04.15;
i7-4500@1.8GHz;pc1;4cpu-i7;0.3;stine;1;0:04.18;
i7-4500@1.8GHz;pc1;4cpu-i7;0.3;stine;2;0:04.17;
i7-4500@1.8GHz;pc1;4cpu-i7;0.3;stine;4;0:04.14;
i7-4500@1.8GHz;pc1;4cpu-i7;0.3;stine;2;0:04.17;
i7-4500@1.8GHz;pc1;4cpu-i7;0.3;stine;3;0:04.25;
i7-4500@1.8GHz;pc1;4cpu-i7;0.3;stine;1;0:04.27;
i7-4500@1.8GHz;pc1;4cpu-i7;0.3;stine;4;0:03.91;
