central,pc1,us-central1-a,0.06,stine,1,0:17.57
central,pc1,us-central1-a,0.06,stine,2,0:17.65
central,pc1,us-central1-a,0.06,stine,4,0:17.65
central,pc1,us-central1-a,0.06,stine,3,0:17.65
central,pc1,us-central1-a,0.06,stine,3,0:17.65
central,pc1,us-central1-a,0.06,stine,1,0:17.87
central,pc1,us-central1-a,0.06,stine,2,0:17.87
central,pc1,us-central1-a,0.06,stine,4,0:17.87
central,pc1,us-central1-a,0.06,stine,1,0:17.49
central,pc1,us-central1-a,0.06,stine,3,0:17.67
central,pc1,us-central1-a,0.06,stine,2,0:17.67
central,pc1,us-central1-a,0.06,stine,4,0:17.67
central,pc1,us-central1-a,0.06,stine,4,0:17.78
central,pc1,us-central1-a,0.06,stine,1,0:18.03
central,pc1,us-central1-a,0.06,stine,2,0:18.19
central,pc1,us-central1-a,0.06,stine,3,0:18.19
central,pc1,us-central1-a,0.06,stine,4,0:17.79
central,pc1,us-central1-a,0.06,stine,1,0:18.05
central,pc1,us-central1-a,0.06,stine,3,0:18.09
central,pc1,us-central1-a,0.06,stine,2,0:18.61
central,pc1,us-central1-a,0.06,stine,2,0:17.23
central,pc1,us-central1-a,0.06,stine,4,0:17.33
central,pc1,us-central1-a,0.06,stine,1,0:17.33
central,pc1,us-central1-a,0.06,stine,3,0:17.43
central,pc1,us-central1-a,0.06,stine,1,0:17.46
central,pc1,us-central1-a,0.06,stine,2,0:17.46
central,pc1,us-central1-a,0.06,stine,4,0:17.55
central,pc1,us-central1-a,0.06,stine,3,0:17.75
central,pc1,us-central1-a,0.06,stine,4,0:17.59
central,pc1,us-central1-a,0.06,stine,1,0:17.59
central,pc1,us-central1-a,0.06,stine,3,0:17.69
central,pc1,us-central1-a,0.06,stine,2,0:17.69
central,pc1,us-central1-a,0.06,stine,2,0:17.61
central,pc1,us-central1-a,0.06,stine,3,0:17.69
central,pc1,us-central1-a,0.06,stine,4,0:17.84
central,pc1,us-central1-a,0.06,stine,1,0:17.84
central,pc1,us-central1-a,0.06,stine,2,0:17.26
central,pc1,us-central1-a,0.06,stine,4,0:17.34
central,pc1,us-central1-a,0.06,stine,3,0:17.65
central,pc1,us-central1-a,0.06,stine,1,0:17.78
central,pc1,us-central1-a,0.06,stine,1,0:17.36
central,pc1,us-central1-a,0.06,stine,4,0:17.54
central,pc1,us-central1-a,0.06,stine,2,0:17.65
central,pc1,us-central1-a,0.06,stine,3,0:17.85
central,pc1,us-central1-a,0.06,stine,4,0:17.42
central,pc1,us-central1-a,0.06,stine,3,0:18.06
central,pc1,us-central1-a,0.06,stine,1,0:18.06
central,pc1,us-central1-a,0.06,stine,2,0:18.24
central,pc1,us-central1-a,0.06,stine,3,0:18.11
central,pc1,us-central1-a,0.06,stine,1,0:18.21
central,pc1,us-central1-a,0.06,stine,2,0:18.21
central,pc1,us-central1-a,0.06,stine,4,0:18.29
central,pc1,us-central1-a,0.06,stine,1,0:17.32
central,pc1,us-central1-a,0.06,stine,4,0:17.32
central,pc1,us-central1-a,0.06,stine,2,0:17.87
central,pc1,us-central1-a,0.06,stine,3,0:18.14
central,pc1,us-central1-a,0.06,stine,3,0:16.84
central,pc1,us-central1-a,0.06,stine,4,0:17.04
central,pc1,us-central1-a,0.06,stine,2,0:17.95
central,pc1,us-central1-a,0.06,stine,1,0:18.66
central,pc1,us-central1-a,0.06,stine,3,0:17.62
central,pc1,us-central1-a,0.06,stine,2,0:17.73
central,pc1,us-central1-a,0.06,stine,1,0:18.04
central,pc1,us-central1-a,0.06,stine,4,0:18.04
central,pc1,us-central1-a,0.06,stine,4,0:17.41
central,pc1,us-central1-a,0.06,stine,2,0:17.55
central,pc1,us-central1-a,0.06,stine,3,0:17.91
central,pc1,us-central1-a,0.06,stine,1,0:17.97
central,pc1,us-central1-a,0.06,stine,4,0:17.44
central,pc1,us-central1-a,0.06,stine,1,0:17.95
central,pc1,us-central1-a,0.06,stine,3,0:17.95
central,pc1,us-central1-a,0.06,stine,2,0:18.05
central,pc1,us-central1-a,0.06,stine,3,0:17.56
central,pc1,us-central1-a,0.06,stine,2,0:17.56
central,pc1,us-central1-a,0.06,stine,4,0:17.56
central,pc1,us-central1-a,0.06,stine,1,0:17.68
central,pc1,us-central1-a,0.06,stine,2,0:17.41
central,pc1,us-central1-a,0.06,stine,4,0:18.26
central,pc1,us-central1-a,0.06,stine,1,0:18.26
central,pc1,us-central1-a,0.06,stine,3,0:18.51
central,pc1,us-central1-a,0.06,stine,2,0:17.55
central,pc1,us-central1-a,0.06,stine,1,0:17.67
central,pc1,us-central1-a,0.06,stine,4,0:17.84
central,pc1,us-central1-a,0.06,stine,3,0:17.95
central,pc1,us-central1-a,0.07,stine,1,0:17.36
central,pc1,us-central1-a,0.07,stine,2,0:17.36
central,pc1,us-central1-a,0.07,stine,3,0:17.65
central,pc1,us-central1-a,0.07,stine,4,0:18.04
central,pc1,us-central1-a,0.07,stine,4,0:17.23
central,pc1,us-central1-a,0.07,stine,3,0:17.43
central,pc1,us-central1-a,0.07,stine,1,0:17.55
central,pc1,us-central1-a,0.07,stine,2,0:17.64
central,pc1,us-central1-a,0.07,stine,2,0:15.54
central,pc1,us-central1-a,0.07,stine,4,0:15.54
central,pc1,us-central1-a,0.07,stine,3,0:15.77
central,pc1,us-central1-a,0.07,stine,1,0:15.77
central,pc1,us-central1-a,0.07,stine,2,0:15.18
central,pc1,us-central1-a,0.07,stine,3,0:15.26
central,pc1,us-central1-a,0.07,stine,4,0:15.46
central,pc1,us-central1-a,0.07,stine,1,0:15.49
central,pc1,us-central1-a,0.07,stine,1,0:15.58
central,pc1,us-central1-a,0.07,stine,2,0:15.58
central,pc1,us-central1-a,0.07,stine,3,0:15.58
central,pc1,us-central1-a,0.07,stine,4,0:15.58
central,pc1,us-central1-a,0.07,stine,2,0:15.16
central,pc1,us-central1-a,0.07,stine,3,0:15.25
central,pc1,us-central1-a,0.07,stine,1,0:15.25
central,pc1,us-central1-a,0.07,stine,4,0:15.33
central,pc1,us-central1-a,0.07,stine,4,0:15.49
central,pc1,us-central1-a,0.07,stine,1,0:15.49
central,pc1,us-central1-a,0.07,stine,3,0:15.97
central,pc1,us-central1-a,0.07,stine,2,0:16.21
central,pc1,us-central1-a,0.07,stine,1,0:15.46
central,pc1,us-central1-a,0.07,stine,4,0:15.46
central,pc1,us-central1-a,0.07,stine,2,0:15.46
central,pc1,us-central1-a,0.07,stine,3,0:15.68
central,pc1,us-central1-a,0.07,stine,3,0:15.44
central,pc1,us-central1-a,0.07,stine,2,0:15.54
central,pc1,us-central1-a,0.07,stine,4,0:15.54
central,pc1,us-central1-a,0.07,stine,1,0:15.73
central,pc1,us-central1-a,0.07,stine,3,0:15.68
central,pc1,us-central1-a,0.07,stine,2,0:15.69
central,pc1,us-central1-a,0.07,stine,1,0:15.69
central,pc1,us-central1-a,0.07,stine,4,0:15.77
central,pc1,us-central1-a,0.07,stine,1,0:15.83
central,pc1,us-central1-a,0.07,stine,2,0:15.91
central,pc1,us-central1-a,0.07,stine,3,0:15.91
central,pc1,us-central1-a,0.07,stine,4,0:16.00
central,pc1,us-central1-a,0.07,stine,3,0:15.54
central,pc1,us-central1-a,0.07,stine,4,0:15.67
central,pc1,us-central1-a,0.07,stine,1,0:15.67
central,pc1,us-central1-a,0.07,stine,2,0:16.16
central,pc1,us-central1-a,0.07,stine,2,0:15.40
central,pc1,us-central1-a,0.07,stine,1,0:15.68
central,pc1,us-central1-a,0.07,stine,4,0:15.68
central,pc1,us-central1-a,0.07,stine,3,0:15.68
central,pc1,us-central1-a,0.07,stine,1,0:15.56
central,pc1,us-central1-a,0.07,stine,2,0:15.56
central,pc1,us-central1-a,0.07,stine,4,0:15.63
central,pc1,us-central1-a,0.07,stine,3,0:16.24
central,pc1,us-central1-a,0.07,stine,2,0:15.55
central,pc1,us-central1-a,0.07,stine,4,0:15.80
central,pc1,us-central1-a,0.07,stine,1,0:15.97
central,pc1,us-central1-a,0.07,stine,3,0:15.97
central,pc1,us-central1-a,0.07,stine,2,0:15.53
central,pc1,us-central1-a,0.07,stine,4,0:15.53
central,pc1,us-central1-a,0.07,stine,3,0:15.64
central,pc1,us-central1-a,0.07,stine,1,0:15.75
central,pc1,us-central1-a,0.07,stine,3,0:15.45
central,pc1,us-central1-a,0.07,stine,2,0:15.45
central,pc1,us-central1-a,0.07,stine,4,0:15.45
central,pc1,us-central1-a,0.07,stine,1,0:15.67
central,pc1,us-central1-a,0.07,stine,4,0:15.34
central,pc1,us-central1-a,0.07,stine,2,0:15.66
central,pc1,us-central1-a,0.07,stine,3,0:15.66
central,pc1,us-central1-a,0.07,stine,1,0:16.35
central,pc1,us-central1-a,0.07,stine,1,0:15.95
central,pc1,us-central1-a,0.07,stine,3,0:16.04
central,pc1,us-central1-a,0.07,stine,4,0:16.04
central,pc1,us-central1-a,0.07,stine,2,0:16.15
central,pc1,us-central1-a,0.07,stine,2,0:15.59
central,pc1,us-central1-a,0.07,stine,3,0:15.96
central,pc1,us-central1-a,0.07,stine,4,0:15.96
central,pc1,us-central1-a,0.07,stine,1,0:16.56
central,pc1,us-central1-a,0.07,stine,3,0:15.86
central,pc1,us-central1-a,0.07,stine,4,0:15.97
central,pc1,us-central1-a,0.07,stine,1,0:15.97
central,pc1,us-central1-a,0.07,stine,2,0:15.97
central,pc1,us-central1-a,0.07,stine,1,0:15.72
central,pc1,us-central1-a,0.07,stine,2,0:15.72
central,pc1,us-central1-a,0.07,stine,4,0:15.80
central,pc1,us-central1-a,0.07,stine,3,0:15.80
central,pc1,us-central1-a,0.07,stine,3,0:15.34
central,pc1,us-central1-a,0.07,stine,2,0:15.44
central,pc1,us-central1-a,0.07,stine,4,0:15.96
central,pc1,us-central1-a,0.07,stine,1,0:15.96
central,pc1,us-central1-a,0.07,stine,2,0:15.35
central,pc1,us-central1-a,0.07,stine,4,0:15.52
central,pc1,us-central1-a,0.07,stine,3,0:15.93
central,pc1,us-central1-a,0.07,stine,1,0:16.16
central,pc1,us-central1-a,0.07,stine,2,0:15.24
central,pc1,us-central1-a,0.07,stine,1,0:15.33
central,pc1,us-central1-a,0.07,stine,3,0:15.33
central,pc1,us-central1-a,0.07,stine,4,0:15.42
central,pc1,us-central1-a,0.07,stine,2,0:15.22
central,pc1,us-central1-a,0.07,stine,4,0:15.40
central,pc1,us-central1-a,0.07,stine,1,0:15.50
central,pc1,us-central1-a,0.07,stine,3,0:16.31
central,pc1,us-central1-a,0.07,stine,4,0:15.60
central,pc1,us-central1-a,0.07,stine,2,0:15.71
central,pc1,us-central1-a,0.07,stine,3,0:15.71
central,pc1,us-central1-a,0.07,stine,1,0:15.71
central,pc1,us-central1-a,0.07,stine,2,0:15.66
central,pc1,us-central1-a,0.07,stine,1,0:15.65
central,pc1,us-central1-a,0.07,stine,3,0:15.65
central,pc1,us-central1-a,0.07,stine,4,0:15.65
central,pc1,us-central1-a,0.07,stine,3,0:16.04
central,pc1,us-central1-a,0.07,stine,2,0:16.04
central,pc1,us-central1-a,0.07,stine,1,0:16.04
central,pc1,us-central1-a,0.07,stine,4,0:16.13
central,pc1,us-central1-a,0.07,stine,4,0:15.74
central,pc1,us-central1-a,0.07,stine,2,0:15.85
central,pc1,us-central1-a,0.07,stine,1,0:16.15
central,pc1,us-central1-a,0.07,stine,3,0:16.24
central,pc1,us-central1-a,0.08,stine,1,0:15.37
central,pc1,us-central1-a,0.08,stine,4,0:15.45
central,pc1,us-central1-a,0.08,stine,2,0:15.66
central,pc1,us-central1-a,0.08,stine,3,0:15.85
central,pc1,us-central1-a,0.08,stine,1,0:15.97
central,pc1,us-central1-a,0.08,stine,3,0:15.97
central,pc1,us-central1-a,0.08,stine,2,0:16.13
central,pc1,us-central1-a,0.08,stine,4,0:16.17
central,pc1,us-central1-a,0.08,stine,2,0:14.19
central,pc1,us-central1-a,0.08,stine,1,0:14.39
central,pc1,us-central1-a,0.08,stine,3,0:14.39
central,pc1,us-central1-a,0.08,stine,4,0:14.39
central,pc1,us-central1-a,0.08,stine,2,0:14.13
central,pc1,us-central1-a,0.08,stine,4,0:14.22
central,pc1,us-central1-a,0.08,stine,1,0:14.42
central,pc1,us-central1-a,0.08,stine,3,0:14.42
central,pc1,us-central1-a,0.08,stine,2,0:13.96
central,pc1,us-central1-a,0.08,stine,4,0:14.25
central,pc1,us-central1-a,0.08,stine,3,0:14.25
central,pc1,us-central1-a,0.08,stine,1,0:14.25
central,pc1,us-central1-a,0.08,stine,1,0:14.05
central,pc1,us-central1-a,0.08,stine,2,0:14.05
central,pc1,us-central1-a,0.08,stine,4,0:14.04
central,pc1,us-central1-a,0.08,stine,3,0:14.14
central,pc1,us-central1-a,0.08,stine,3,0:14.03
central,pc1,us-central1-a,0.08,stine,2,0:14.12
central,pc1,us-central1-a,0.08,stine,1,0:14.22
central,pc1,us-central1-a,0.08,stine,4,0:14.32
central,pc1,us-central1-a,0.08,stine,3,0:13.98
central,pc1,us-central1-a,0.08,stine,1,0:14.09
central,pc1,us-central1-a,0.08,stine,2,0:14.17
central,pc1,us-central1-a,0.08,stine,4,0:14.16
central,pc1,us-central1-a,0.08,stine,3,0:14.15
central,pc1,us-central1-a,0.08,stine,2,0:14.15
central,pc1,us-central1-a,0.08,stine,4,0:14.15
central,pc1,us-central1-a,0.08,stine,1,0:14.35
central,pc1,us-central1-a,0.08,stine,2,0:14.04
central,pc1,us-central1-a,0.08,stine,3,0:14.04
central,pc1,us-central1-a,0.08,stine,4,0:14.04
central,pc1,us-central1-a,0.08,stine,1,0:14.19
central,pc1,us-central1-a,0.08,stine,4,0:14.07
central,pc1,us-central1-a,0.08,stine,3,0:14.05
central,pc1,us-central1-a,0.08,stine,2,0:14.07
central,pc1,us-central1-a,0.08,stine,1,0:14.07
central,pc1,us-central1-a,0.08,stine,4,0:14.31
central,pc1,us-central1-a,0.08,stine,2,0:14.31
central,pc1,us-central1-a,0.08,stine,1,0:14.31
central,pc1,us-central1-a,0.08,stine,3,0:14.35
central,pc1,us-central1-a,0.08,stine,1,0:14.26
central,pc1,us-central1-a,0.08,stine,2,0:14.26
central,pc1,us-central1-a,0.08,stine,3,0:14.42
central,pc1,us-central1-a,0.08,stine,4,0:14.51
central,pc1,us-central1-a,0.08,stine,2,0:14.14
central,pc1,us-central1-a,0.08,stine,4,0:14.14
central,pc1,us-central1-a,0.08,stine,1,0:14.21
central,pc1,us-central1-a,0.08,stine,3,0:14.65
central,pc1,us-central1-a,0.08,stine,1,0:13.96
central,pc1,us-central1-a,0.08,stine,2,0:14.34
central,pc1,us-central1-a,0.08,stine,4,0:14.52
central,pc1,us-central1-a,0.08,stine,3,0:14.53
central,pc1,us-central1-a,0.08,stine,2,0:13.34
central,pc1,us-central1-a,0.08,stine,4,0:13.83
central,pc1,us-central1-a,0.08,stine,1,0:14.14
central,pc1,us-central1-a,0.08,stine,3,0:14.74
central,pc1,us-central1-a,0.08,stine,3,0:14.08
central,pc1,us-central1-a,0.08,stine,4,0:14.28
central,pc1,us-central1-a,0.08,stine,1,0:14.38
central,pc1,us-central1-a,0.08,stine,2,0:14.47
central,pc1,us-central1-a,0.08,stine,2,0:13.88
central,pc1,us-central1-a,0.08,stine,4,0:14.29
central,pc1,us-central1-a,0.08,stine,1,0:14.29
central,pc1,us-central1-a,0.08,stine,3,0:14.37
central,pc1,us-central1-a,0.08,stine,1,0:14.18
central,pc1,us-central1-a,0.08,stine,2,0:14.26
central,pc1,us-central1-a,0.08,stine,3,0:14.35
central,pc1,us-central1-a,0.08,stine,4,0:14.35
central,pc1,us-central1-a,0.08,stine,1,0:14.25
central,pc1,us-central1-a,0.08,stine,4,0:14.25
central,pc1,us-central1-a,0.08,stine,3,0:14.36
central,pc1,us-central1-a,0.08,stine,2,0:14.37
central,pc1,us-central1-a,0.08,stine,1,0:13.99
central,pc1,us-central1-a,0.08,stine,4,0:14.05
central,pc1,us-central1-a,0.08,stine,3,0:14.05
central,pc1,us-central1-a,0.08,stine,2,0:14.15
central,pc1,us-central1-a,0.08,stine,3,0:13.98
central,pc1,us-central1-a,0.08,stine,1,0:13.98
central,pc1,us-central1-a,0.08,stine,4,0:14.27
central,pc1,us-central1-a,0.08,stine,2,0:14.42
central,pc1,us-central1-a,0.08,stine,2,0:14.35
central,pc1,us-central1-a,0.08,stine,1,0:14.35
central,pc1,us-central1-a,0.08,stine,4,0:14.44
central,pc1,us-central1-a,0.08,stine,3,0:14.44
central,pc1,us-central1-a,0.08,stine,3,0:14.52
central,pc1,us-central1-a,0.08,stine,1,0:14.62
central,pc1,us-central1-a,0.08,stine,2,0:14.62
central,pc1,us-central1-a,0.08,stine,4,0:14.72
central,pc1,us-central1-a,0.08,stine,2,0:14.39
central,pc1,us-central1-a,0.08,stine,3,0:14.39
central,pc1,us-central1-a,0.08,stine,1,0:14.50
central,pc1,us-central1-a,0.08,stine,4,0:14.50
central,pc1,us-central1-a,0.08,stine,3,0:14.15
central,pc1,us-central1-a,0.08,stine,2,0:14.25
central,pc1,us-central1-a,0.08,stine,4,0:14.25
central,pc1,us-central1-a,0.08,stine,1,0:14.37
central,pc1,us-central1-a,0.08,stine,4,0:13.70
central,pc1,us-central1-a,0.08,stine,3,0:14.00
central,pc1,us-central1-a,0.08,stine,1,0:14.54
central,pc1,us-central1-a,0.08,stine,2,0:14.83
central,pc1,us-central1-a,0.08,stine,2,0:13.74
central,pc1,us-central1-a,0.08,stine,3,0:13.94
central,pc1,us-central1-a,0.08,stine,1,0:14.14
central,pc1,us-central1-a,0.08,stine,4,0:14.14
central,pc1,us-central1-a,0.08,stine,3,0:13.91
central,pc1,us-central1-a,0.08,stine,1,0:13.91
central,pc1,us-central1-a,0.08,stine,4,0:14.20
central,pc1,us-central1-a,0.08,stine,2,0:14.32
central,pc1,us-central1-a,0.08,stine,1,0:13.69
central,pc1,us-central1-a,0.08,stine,2,0:13.88
central,pc1,us-central1-a,0.08,stine,3,0:14.47
central,pc1,us-central1-a,0.08,stine,4,0:14.47
central,pc1,us-central1-a,0.09,stine,4,0:13.22
central,pc1,us-central1-a,0.09,stine,3,0:13.33
central,pc1,us-central1-a,0.09,stine,1,0:13.44
central,pc1,us-central1-a,0.09,stine,2,0:13.54
central,pc1,us-central1-a,0.09,stine,4,0:12.97
central,pc1,us-central1-a,0.09,stine,2,0:12.99
central,pc1,us-central1-a,0.09,stine,1,0:13.29
central,pc1,us-central1-a,0.09,stine,3,0:13.67
central,pc1,us-central1-a,0.09,stine,1,0:11.58
central,pc1,us-central1-a,0.09,stine,4,0:11.58
central,pc1,us-central1-a,0.09,stine,3,0:11.82
central,pc1,us-central1-a,0.09,stine,2,0:11.94
central,pc1,us-central1-a,0.09,stine,2,0:11.64
central,pc1,us-central1-a,0.09,stine,4,0:11.64
central,pc1,us-central1-a,0.09,stine,1,0:11.76
central,pc1,us-central1-a,0.09,stine,3,0:11.75
central,pc1,us-central1-a,0.09,stine,4,0:11.64
central,pc1,us-central1-a,0.09,stine,3,0:11.77
central,pc1,us-central1-a,0.09,stine,1,0:11.77
central,pc1,us-central1-a,0.09,stine,2,0:11.88
central,pc1,us-central1-a,0.09,stine,1,0:11.53
central,pc1,us-central1-a,0.09,stine,3,0:11.71
central,pc1,us-central1-a,0.09,stine,4,0:11.81
central,pc1,us-central1-a,0.09,stine,2,0:12.03
central,pc1,us-central1-a,0.09,stine,1,0:11.57
central,pc1,us-central1-a,0.09,stine,3,0:11.65
central,pc1,us-central1-a,0.09,stine,4,0:11.65
central,pc1,us-central1-a,0.09,stine,2,0:11.76
central,pc1,us-central1-a,0.09,stine,2,0:11.78
central,pc1,us-central1-a,0.09,stine,3,0:11.78
central,pc1,us-central1-a,0.09,stine,4,0:11.95
central,pc1,us-central1-a,0.09,stine,1,0:11.99
central,pc1,us-central1-a,0.09,stine,2,0:11.97
central,pc1,us-central1-a,0.09,stine,1,0:11.97
central,pc1,us-central1-a,0.09,stine,3,0:11.97
central,pc1,us-central1-a,0.09,stine,4,0:11.97
central,pc1,us-central1-a,0.09,stine,1,0:11.82
central,pc1,us-central1-a,0.09,stine,2,0:12.21
central,pc1,us-central1-a,0.09,stine,3,0:12.32
central,pc1,us-central1-a,0.09,stine,4,0:12.52
central,pc1,us-central1-a,0.09,stine,3,0:11.35
central,pc1,us-central1-a,0.09,stine,1,0:12.08
central,pc1,us-central1-a,0.09,stine,4,0:12.14
central,pc1,us-central1-a,0.09,stine,2,0:13.16
central,pc1,us-central1-a,0.09,stine,4,0:11.88
central,pc1,us-central1-a,0.09,stine,2,0:11.99
central,pc1,us-central1-a,0.09,stine,1,0:12.09
central,pc1,us-central1-a,0.09,stine,3,0:12.09
central,pc1,us-central1-a,0.09,stine,2,0:11.92
central,pc1,us-central1-a,0.09,stine,4,0:11.95
central,pc1,us-central1-a,0.09,stine,1,0:11.95
central,pc1,us-central1-a,0.09,stine,3,0:12.02
central,pc1,us-central1-a,0.09,stine,3,0:11.75
central,pc1,us-central1-a,0.09,stine,2,0:11.96
central,pc1,us-central1-a,0.09,stine,1,0:12.06
central,pc1,us-central1-a,0.09,stine,4,0:12.06
central,pc1,us-central1-a,0.09,stine,2,0:11.65
central,pc1,us-central1-a,0.09,stine,1,0:11.76
central,pc1,us-central1-a,0.09,stine,3,0:11.84
central,pc1,us-central1-a,0.09,stine,4,0:11.84
central,pc1,us-central1-a,0.09,stine,2,0:11.93
central,pc1,us-central1-a,0.09,stine,1,0:11.93
central,pc1,us-central1-a,0.09,stine,4,0:12.31
central,pc1,us-central1-a,0.09,stine,3,0:12.55
central,pc1,us-central1-a,0.09,stine,1,0:11.81
central,pc1,us-central1-a,0.09,stine,3,0:11.81
central,pc1,us-central1-a,0.09,stine,4,0:12.01
central,pc1,us-central1-a,0.09,stine,2,0:12.12
central,pc1,us-central1-a,0.09,stine,2,0:11.57
central,pc1,us-central1-a,0.09,stine,1,0:12.17
central,pc1,us-central1-a,0.09,stine,3,0:12.36
central,pc1,us-central1-a,0.09,stine,4,0:12.91
central,pc1,us-central1-a,0.09,stine,3,0:11.54
central,pc1,us-central1-a,0.09,stine,1,0:11.94
central,pc1,us-central1-a,0.09,stine,2,0:11.95
central,pc1,us-central1-a,0.09,stine,4,0:12.54
central,pc1,us-central1-a,0.09,stine,2,0:11.75
central,pc1,us-central1-a,0.09,stine,1,0:11.87
central,pc1,us-central1-a,0.09,stine,4,0:12.13
central,pc1,us-central1-a,0.09,stine,3,0:12.44
central,pc1,us-central1-a,0.09,stine,2,0:12.15
central,pc1,us-central1-a,0.09,stine,1,0:12.15
central,pc1,us-central1-a,0.09,stine,3,0:12.24
central,pc1,us-central1-a,0.09,stine,4,0:12.32
central,pc1,us-central1-a,0.09,stine,3,0:12.12
central,pc1,us-central1-a,0.09,stine,1,0:12.12
central,pc1,us-central1-a,0.09,stine,4,0:12.22
central,pc1,us-central1-a,0.09,stine,2,0:12.32
central,pc1,us-central1-a,0.09,stine,1,0:12.33
central,pc1,us-central1-a,0.09,stine,2,0:12.53
central,pc1,us-central1-a,0.09,stine,3,0:12.53
central,pc1,us-central1-a,0.09,stine,4,0:12.53
central,pc1,us-central1-a,0.09,stine,1,0:12.06
central,pc1,us-central1-a,0.09,stine,2,0:12.06
central,pc1,us-central1-a,0.09,stine,3,0:12.06
central,pc1,us-central1-a,0.09,stine,4,0:12.13
central,pc1,us-central1-a,0.09,stine,2,0:12.11
central,pc1,us-central1-a,0.09,stine,4,0:12.11
central,pc1,us-central1-a,0.09,stine,1,0:12.11
central,pc1,us-central1-a,0.09,stine,3,0:12.23
central,pc1,us-central1-a,0.09,stine,1,0:11.71
central,pc1,us-central1-a,0.09,stine,4,0:12.30
central,pc1,us-central1-a,0.09,stine,3,0:12.30
central,pc1,us-central1-a,0.09,stine,2,0:12.71
central,pc1,us-central1-a,0.09,stine,2,0:12.02
central,pc1,us-central1-a,0.09,stine,1,0:12.02
central,pc1,us-central1-a,0.09,stine,4,0:12.11
central,pc1,us-central1-a,0.09,stine,3,0:12.11
central,pc1,us-central1-a,0.09,stine,4,0:11.56
central,pc1,us-central1-a,0.09,stine,2,0:11.65
central,pc1,us-central1-a,0.09,stine,3,0:12.26
central,pc1,us-central1-a,0.09,stine,1,0:12.76
central,pc1,us-central1-a,0.09,stine,2,0:11.97
central,pc1,us-central1-a,0.09,stine,4,0:11.96
central,pc1,us-central1-a,0.09,stine,1,0:12.08
central,pc1,us-central1-a,0.09,stine,3,0:12.06
central,pc1,us-central1-a,0.09,stine,1,0:11.96
central,pc1,us-central1-a,0.09,stine,2,0:11.96
central,pc1,us-central1-a,0.09,stine,3,0:11.96
central,pc1,us-central1-a,0.09,stine,4,0:11.96
central,pc1,us-central1-a,0.11,stine,3,0:11.02
central,pc1,us-central1-a,0.11,stine,1,0:11.02
central,pc1,us-central1-a,0.11,stine,4,0:11.02
central,pc1,us-central1-a,0.11,stine,2,0:11.02
central,pc1,us-central1-a,0.11,stine,1,0:11.19
central,pc1,us-central1-a,0.11,stine,2,0:11.19
central,pc1,us-central1-a,0.11,stine,3,0:11.19
central,pc1,us-central1-a,0.11,stine,4,0:11.28
central,pc1,us-central1-a,0.11,stine,3,0:09.82
central,pc1,us-central1-a,0.11,stine,2,0:09.82
central,pc1,us-central1-a,0.11,stine,1,0:09.93
central,pc1,us-central1-a,0.11,stine,4,0:09.91
central,pc1,us-central1-a,0.11,stine,3,0:09.83
central,pc1,us-central1-a,0.11,stine,2,0:09.85
central,pc1,us-central1-a,0.11,stine,1,0:09.85
central,pc1,us-central1-a,0.11,stine,4,0:10.02
